DATA,ABERTURA,MAXIMA,MINIMA,FECHAMENTO,BINARIO
2020-04-01 03:05:00,1.18891,1.18961,1.18873,1.18921,0
2020-04-01 03:10:00,1.18921,1.19005,1.18921,1.18931,1
2020-04-01 03:15:00,1.18933,1.19026,1.18933,1.18885,1
2020-04-01 03:20:00,1.18886,1.18952,1.18846,1.18951,0
2020-04-01 03:25:00,1.18951,1.18994,1.18951,1.18936,1
2020-04-01 03:30:00,1.18933,1.18933,1.18874,1.18917,0
2020-04-01 03:35:00,1.18917,1.18917,1.18886,1.18928,1
2020-04-01 03:40:00,1.18927,1.18956,1.18877,1.18905,0
2020-04-01 03:45:00,1.18909,1.19133,1.18909,1.18985,1
2020-04-01 03:50:00,1.18983,1.19109,1.18951,1.19088,1
2020-04-01 03:55:00,1.19086,1.19256,1.19086,1.19148,1
2020-04-01 04:00:00,1.19142,1.19142,1.19069,1.19159,0
2020-04-01 04:05:00,1.19158,1.19244,1.19089,1.19242,1
2020-04-01 04:10:00,1.19242,1.19242,1.19157,1.19205,1
2020-04-01 04:15:00,1.19207,1.19292,1.19207,1.19313,1
2020-04-01 04:20:00,1.19313,1.19428,1.19313,1.19328,1
2020-04-01 04:25:00,1.19328,1.19353,1.1923,1.19257,0
2020-04-01 04:30:00,1.19257,1.19304,1.19236,1.19248,1
2020-04-01 04:35:00,1.19248,1.19248,1.19187,1.19296,0
2020-04-01 04:40:00,1.19295,1.19327,1.19249,1.19277,1
2020-04-01 04:45:00,1.19276,1.19339,1.19249,1.19356,-1
2020-04-01 04:50:00,1.19356,1.19356,1.1923,1.19233,0
2020-04-01 04:55:00,1.19234,1.19234,1.19147,1.19303,0
2020-04-01 05:00:00,1.19303,1.19385,1.19303,1.19294,1
2020-04-01 05:05:00,1.19292,1.19292,1.19149,1.19279,0
2020-04-01 05:10:00,1.19279,1.19384,1.19279,1.19379,1
2020-04-01 05:15:00,1.19385,1.19436,1.19344,1.19413,1
2020-04-01 05:20:00,1.1941,1.19481,1.19376,1.19424,1
2020-04-01 05:25:00,1.19425,1.19425,1.19334,1.19361,0
2020-04-01 05:30:00,1.19362,1.19454,1.19362,1.19452,1
2020-04-01 05:35:00,1.1945,1.19516,1.19425,1.19459,1
2020-04-01 05:40:00,1.19455,1.19527,1.19455,1.19539,1
2020-04-01 05:45:00,1.19538,1.19555,1.19518,1.19553,1
2020-04-01 05:50:00,1.19555,1.19555,1.19463,1.19473,0
2020-04-01 05:55:00,1.19475,1.19515,1.19475,1.19459,1
2020-04-01 06:00:00,1.19465,1.19524,1.19465,1.19521,0
2020-04-01 06:05:00,1.19519,1.19519,1.19476,1.19519,1
2020-04-01 06:10:00,1.19521,1.19588,1.19521,1.19549,1
2020-04-01 06:15:00,1.1955,1.1956,1.19501,1.19513,0
2020-04-01 06:20:00,1.19513,1.1955,1.19513,1.19565,1
2020-04-01 06:25:00,1.19565,1.1965,1.1955,1.19634,1
2020-04-01 06:30:00,1.19628,1.19628,1.19494,1.19556,0
2020-04-01 06:35:00,1.19559,1.19559,1.19496,1.19536,1
2020-04-01 06:40:00,1.19535,1.19573,1.19535,1.19533,1
2020-04-01 06:45:00,1.19533,1.19591,1.19533,1.1955,0
2020-04-01 06:50:00,1.1955,1.19554,1.19481,1.19481,0
2020-04-01 06:55:00,1.19484,1.19648,1.19484,1.19558,1
2020-04-01 07:00:00,1.1956,1.1956,1.19497,1.19576,1
2020-04-01 07:05:00,1.19576,1.19645,1.19576,1.19622,1
2020-04-01 07:10:00,1.19622,1.19693,1.19622,1.19632,1
2020-04-01 07:15:00,1.19632,1.19696,1.19594,1.19695,0
2020-04-01 07:20:00,1.19694,1.19699,1.19676,1.19652,1
2020-04-01 07:25:00,1.19649,1.19649,1.19518,1.19523,0
2020-04-01 07:30:00,1.19523,1.19655,1.19523,1.19641,1
2020-04-01 07:35:00,1.19651,1.19665,1.19636,1.1959,1
2020-04-01 07:40:00,1.19593,1.19637,1.19569,1.19571,0
2020-04-01 07:45:00,1.19574,1.19613,1.19574,1.1959,1
2020-04-01 07:50:00,1.19589,1.19624,1.19532,1.19545,0
2020-04-01 07:55:00,1.19535,1.19581,1.19486,1.19566,0
2020-04-01 08:00:00,1.19566,1.19581,1.19547,1.19521,1
2020-04-01 08:05:00,1.19522,1.1953,1.1949,1.19478,0
2020-04-01 08:10:00,1.19478,1.19524,1.1945,1.19466,0
2020-04-01 08:15:00,1.19466,1.19466,1.1934,1.19371,0
2020-04-01 08:20:00,1.1937,1.19513,1.19355,1.19513,1
2020-04-01 08:25:00,1.19515,1.19581,1.19515,1.19563,1
2020-04-01 08:30:00,1.19563,1.19563,1.1952,1.19599,1
2020-04-01 08:35:00,1.19598,1.19649,1.19587,1.19615,1
2020-04-01 08:40:00,1.19615,1.19676,1.19601,1.19676,1
2020-04-01 08:45:00,1.19676,1.19731,1.19665,1.19712,1
2020-04-01 08:50:00,1.19712,1.19758,1.197,1.19758,1
2020-04-01 08:55:00,1.19756,1.19794,1.19733,1.19759,1
2020-04-01 09:00:00,1.19759,1.19815,1.19707,1.19747,0
2020-04-01 09:05:00,1.19747,1.19851,1.19726,1.19845,1
2020-04-01 09:10:00,1.19845,1.19988,1.19845,1.19917,1
2020-04-01 09:15:00,1.19918,1.2,1.19856,1.1996,1
2020-04-01 09:20:00,1.1996,1.1996,1.19881,1.19906,1
2020-04-01 09:25:00,1.19908,1.19908,1.1985,1.19878,0
2020-04-01 09:30:00,1.19878,1.19919,1.19815,1.19871,0
2020-04-01 09:35:00,1.19871,1.19994,1.19871,1.19989,1
2020-04-01 09:40:00,1.19989,1.20195,1.19989,1.20139,1
2020-04-01 09:45:00,1.2014,1.2014,1.20093,1.20102,1
2020-04-01 09:50:00,1.20102,1.20102,1.20047,1.2002,0
2020-04-01 09:55:00,1.2002,1.20085,1.2002,1.19971,0
2020-04-01 10:00:00,1.19972,1.20079,1.19972,1.20004,0
2020-04-01 10:05:00,1.20005,1.20005,1.19926,1.20003,0
2020-04-01 10:10:00,1.20002,1.20124,1.20002,1.20136,1
2020-04-01 10:15:00,1.20135,1.20181,1.20102,1.20152,1
2020-04-01 10:20:00,1.20153,1.20171,1.20106,1.20116,1
2020-04-01 10:25:00,1.20115,1.20147,1.20088,1.20122,0
2020-04-01 10:30:00,1.20122,1.20122,1.20067,1.20095,0
2020-04-01 10:35:00,1.20095,1.20095,1.20009,1.20016,0
2020-04-01 10:40:00,1.20019,1.20019,1.20004,1.19992,0
2020-04-01 10:45:00,1.19993,1.20085,1.19993,1.20091,0
2020-04-01 10:50:00,1.20085,1.20189,1.20085,1.20142,1
2020-04-01 10:55:00,1.20142,1.20203,1.20122,1.2016,1
2020-04-01 11:00:00,1.20158,1.20342,1.20158,1.20299,1
2020-04-01 11:05:00,1.203,1.203,1.19959,1.20034,0
2020-04-01 11:10:00,1.20036,1.201,1.1999,1.20092,1
2020-04-01 11:15:00,1.2009,1.2009,1.19926,1.19949,0
2020-04-01 11:20:00,1.19948,1.19948,1.19897,1.19966,0
2020-04-01 11:25:00,1.19966,1.19995,1.19905,1.19925,1
2020-04-01 11:30:00,1.19923,1.19923,1.19851,1.19877,0
2020-04-01 11:35:00,1.19874,1.19895,1.19829,1.19848,0
2020-04-01 11:40:00,1.19847,1.19862,1.19804,1.19862,0
2020-04-01 11:45:00,1.19862,1.19978,1.19862,1.19882,1
2020-04-01 11:50:00,1.19882,1.19882,1.19842,1.19923,0
2020-04-01 11:55:00,1.19923,1.20036,1.19923,1.19962,1
2020-04-01 12:00:00,1.19961,1.19961,1.19881,1.19927,0
2020-04-01 12:05:00,1.19927,1.19927,1.19896,1.19928,1
2020-04-01 12:10:00,1.1993,1.19962,1.19894,1.199,0
2020-04-01 12:15:00,1.19904,1.19948,1.19904,1.19946,1
2020-04-01 12:20:00,1.19944,1.19944,1.19882,1.19903,0
2020-04-01 12:25:00,1.19903,1.19933,1.19865,1.19909,0
2020-04-01 12:30:00,1.19909,1.19932,1.19875,1.19975,1
2020-04-01 12:35:00,1.19971,1.20017,1.19954,1.20005,1
2020-04-01 12:40:00,1.20006,1.2004,1.19968,1.19996,1
2020-04-01 12:45:00,1.19996,1.20016,1.19943,1.19945,0
2020-04-01 12:50:00,1.1995,1.2001,1.19939,1.19992,0
2020-04-01 12:55:00,1.19992,1.20021,1.19936,1.19931,0
2020-04-01 13:00:00,1.19932,1.19945,1.19857,1.19922,0
2020-04-01 13:05:00,1.19921,1.19971,1.19921,1.19927,1
2020-04-01 13:10:00,1.19929,1.19936,1.19887,1.19903,0
2020-04-01 13:15:00,1.19898,1.19946,1.19898,1.19935,1
2020-04-01 13:20:00,1.19935,1.19953,1.1989,1.19913,0
2020-04-01 13:25:00,1.19909,1.19957,1.19882,1.19961,0
2020-04-01 13:30:00,1.19964,1.19964,1.19938,1.19952,1
2020-04-01 13:35:00,1.19954,1.19954,1.19921,1.19942,0
2020-04-01 13:40:00,1.19942,1.19963,1.19912,1.19921,0
2020-04-01 13:45:00,1.1992,1.1992,1.19862,1.19896,0
2020-04-01 13:50:00,1.19894,1.19938,1.19894,1.19926,1
2020-04-01 13:55:00,1.19927,1.19964,1.19927,1.1992,1
2020-04-01 14:00:00,1.1992,1.20013,1.19912,1.20004,0
2020-04-01 14:05:00,1.20003,1.20089,1.19959,1.19962,1
2020-04-01 14:10:00,1.19962,1.19962,1.19929,1.19949,0
2020-04-01 14:15:00,1.19948,1.19948,1.19866,1.19887,0
2020-04-01 14:20:00,1.19889,1.19951,1.19867,1.19956,1
2020-04-01 14:25:00,1.19956,1.19956,1.19867,1.19909,-1
2020-04-01 14:30:00,1.19909,1.19909,1.19864,1.19868,0
2020-04-01 14:35:00,1.19865,1.1993,1.1983,1.19842,0
2020-04-01 14:40:00,1.19844,1.19896,1.19826,1.19865,0
2020-04-01 14:45:00,1.19865,1.19865,1.19816,1.19834,0
2020-04-01 14:50:00,1.19833,1.19833,1.1975,1.1979,0
2020-04-01 14:55:00,1.19787,1.19787,1.19698,1.19683,0
2020-04-01 15:00:00,1.19683,1.19729,1.19576,1.19671,0
2020-04-02 03:00:00,1.19903,1.19963,1.19853,1.19936,1
2020-04-02 03:05:00,1.19937,1.20007,1.19937,1.20066,1
2020-04-02 03:10:00,1.20064,1.20064,1.20005,1.20007,1
2020-04-02 03:15:00,1.20007,1.20007,1.19917,1.19927,0
2020-04-02 03:20:00,1.19931,1.19931,1.19861,1.19901,0
2020-04-02 03:25:00,1.199,1.19941,1.19824,1.19836,0
2020-04-02 03:30:00,1.19838,1.1989,1.19838,1.19872,1
2020-04-02 03:35:00,1.19872,1.19872,1.19819,1.19853,0
2020-04-02 03:40:00,1.19853,1.1994,1.19853,1.19929,1
2020-04-02 03:45:00,1.19927,1.20063,1.19927,1.20019,1
2020-04-02 03:50:00,1.20019,1.20065,1.19959,1.19995,1
2020-04-02 03:55:00,1.19996,1.20056,1.19996,1.19964,1
2020-04-02 04:00:00,1.19969,1.19986,1.19925,1.19986,0
2020-04-02 04:05:00,1.19984,1.19984,1.19916,1.19957,0
2020-04-02 04:10:00,1.19963,1.19963,1.1992,1.19989,1
2020-04-02 04:15:00,1.19991,1.20018,1.19952,1.20051,1
2020-04-02 04:20:00,1.20051,1.2007,1.20029,1.20037,1
2020-04-02 04:25:00,1.20036,1.20036,1.20002,1.20004,0
2020-04-02 04:30:00,1.2,1.2,1.19865,1.19877,0
2020-04-02 04:35:00,1.19872,1.19981,1.19872,1.19937,1
2020-04-02 04:40:00,1.19937,1.201,1.19937,1.20041,1
2020-04-02 04:45:00,1.20041,1.20082,1.20029,1.20082,1
2020-04-02 04:50:00,1.20082,1.2011,1.20034,1.20076,1
2020-04-02 04:55:00,1.20076,1.20112,1.20076,1.20082,1
2020-04-02 05:00:00,1.20083,1.20205,1.20083,1.20143,1
2020-04-02 05:05:00,1.20143,1.20143,1.20054,1.20111,0
2020-04-02 05:10:00,1.20111,1.20141,1.20092,1.20141,1
2020-04-02 05:15:00,1.20139,1.20197,1.20139,1.20159,1
2020-04-02 05:20:00,1.20158,1.20218,1.20133,1.20145,0
2020-04-02 05:25:00,1.20143,1.20178,1.20135,1.20155,1
2020-04-02 05:30:00,1.20157,1.20157,1.20092,1.20071,0
2020-04-02 05:35:00,1.20071,1.20127,1.20071,1.2014,0
2020-04-02 05:40:00,1.20139,1.20259,1.20139,1.20185,1
2020-04-02 05:45:00,1.20188,1.20265,1.20173,1.20239,1
2020-04-02 05:50:00,1.20237,1.20324,1.20237,1.2029,1
2020-04-02 05:55:00,1.20293,1.20307,1.20218,1.20253,0
2020-04-02 06:00:00,1.20254,1.20449,1.20254,1.20395,1
2020-04-02 06:05:00,1.20392,1.20392,1.20286,1.2038,1
2020-04-02 06:10:00,1.20381,1.20381,1.20322,1.20384,1
2020-04-02 06:15:00,1.20381,1.20381,1.20311,1.20333,0
2020-04-02 06:20:00,1.20336,1.20433,1.20336,1.20449,1
2020-04-02 06:25:00,1.20448,1.20594,1.20403,1.20421,1
2020-04-02 06:30:00,1.20421,1.20456,1.20385,1.20443,0
2020-04-02 06:35:00,1.20443,1.20443,1.20369,1.20388,0
2020-04-02 06:40:00,1.20388,1.20388,1.2024,1.20247,0
2020-04-02 06:45:00,1.2025,1.2035,1.20231,1.2035,0
2020-04-02 06:50:00,1.2035,1.2035,1.20329,1.20372,1
2020-04-02 06:55:00,1.20374,1.20374,1.20289,1.20345,0
2020-04-02 07:00:00,1.2035,1.2035,1.20315,1.20316,1
2020-04-02 07:05:00,1.20316,1.20316,1.20201,1.20267,0
2020-04-02 07:10:00,1.20271,1.20271,1.20141,1.20194,0
2020-04-02 07:15:00,1.20194,1.20272,1.20194,1.20206,1
2020-04-02 07:20:00,1.20206,1.20232,1.20162,1.20235,0
2020-04-02 07:25:00,1.20235,1.203,1.20212,1.20254,1
2020-04-02 07:30:00,1.20249,1.20306,1.20222,1.20268,1
2020-04-02 07:35:00,1.20268,1.20268,1.20152,1.20164,0
2020-04-02 07:40:00,1.20162,1.20187,1.2016,1.20165,1
2020-04-02 07:45:00,1.20165,1.20275,1.20165,1.20293,1
2020-04-02 07:50:00,1.20291,1.20291,1.20206,1.20253,1
2020-04-02 07:55:00,1.20251,1.20269,1.20251,1.20258,1
2020-04-02 08:00:00,1.20261,1.20288,1.20135,1.20165,0
2020-04-02 08:05:00,1.20166,1.20267,1.20166,1.20265,1
2020-04-02 08:10:00,1.20265,1.20265,1.2019,1.20232,1
2020-04-02 08:15:00,1.20233,1.20252,1.20208,1.20262,1
2020-04-02 08:20:00,1.20261,1.20272,1.20225,1.20239,1
2020-04-02 08:25:00,1.20239,1.20416,1.20239,1.20399,1
2020-04-02 08:30:00,1.20398,1.20418,1.2029,1.20339,1
2020-04-02 08:35:00,1.20344,1.20344,1.20295,1.20335,1
2020-04-02 08:40:00,1.20334,1.20446,1.20334,1.20337,1
2020-04-02 08:45:00,1.20337,1.20337,1.20234,1.20219,0
2020-04-02 08:50:00,1.20222,1.20222,1.20149,1.20188,0
2020-04-02 08:55:00,1.2019,1.2019,1.20139,1.20236,0
2020-04-02 09:00:00,1.20237,1.20416,1.20237,1.20368,1
2020-04-02 09:05:00,1.20358,1.20406,1.20283,1.20392,1
2020-04-02 09:10:00,1.20391,1.20391,1.20236,1.2026,0
2020-04-02 09:15:00,1.20258,1.20258,1.20176,1.20148,0
2020-04-02 09:20:00,1.20149,1.20254,1.20095,1.20101,0
2020-04-02 09:25:00,1.20101,1.20156,1.20101,1.20198,1
2020-04-02 09:30:00,1.20197,1.20197,1.20145,1.2016,1
2020-04-02 09:35:00,1.20159,1.20198,1.20106,1.20163,0
2020-04-02 09:40:00,1.20163,1.20214,1.20152,1.20196,1
2020-04-02 09:45:00,1.20196,1.20208,1.20107,1.2015,0
2020-04-02 09:50:00,1.2015,1.2023,1.2015,1.20192,1
2020-04-02 09:55:00,1.20196,1.20208,1.20139,1.20261,0
2020-04-02 10:00:00,1.20261,1.20292,1.20186,1.20241,1
2020-04-02 10:05:00,1.20242,1.20297,1.20199,1.202,1
2020-04-02 10:10:00,1.20195,1.20195,1.20118,1.20179,0
2020-04-02 10:15:00,1.2018,1.2018,1.20094,1.2017,0
2020-04-02 10:20:00,1.20171,1.20353,1.20145,1.20338,1
2020-04-02 10:25:00,1.20338,1.20429,1.20338,1.20398,1
2020-04-02 10:30:00,1.20398,1.20422,1.20337,1.20415,0
2020-04-02 10:35:00,1.20416,1.20474,1.20416,1.2046,1
2020-04-02 10:40:00,1.20458,1.20458,1.20343,1.20377,0
2020-04-02 10:45:00,1.20375,1.20375,1.20299,1.20313,0
2020-04-02 10:50:00,1.20313,1.20437,1.20313,1.20408,1
2020-04-02 10:55:00,1.20409,1.20448,1.20314,1.20393,1
2020-04-02 11:00:00,1.20396,1.20431,1.20286,1.20342,0
2020-04-02 11:05:00,1.20349,1.204,1.20293,1.20296,1
2020-04-02 11:10:00,1.20299,1.20416,1.2023,1.20423,0
2020-04-02 11:15:00,1.20422,1.20475,1.20406,1.20437,1
2020-04-02 11:20:00,1.20437,1.20481,1.2042,1.20447,1
2020-04-02 11:25:00,1.20448,1.20538,1.20448,1.20531,1
2020-04-02 11:30:00,1.2053,1.2053,1.20361,1.20364,0
2020-04-02 11:35:00,1.20364,1.20364,1.20267,1.20257,0
2020-04-02 11:40:00,1.20255,1.20282,1.20237,1.20303,0
2020-04-02 11:45:00,1.20304,1.2035,1.20304,1.20371,1
2020-04-02 11:50:00,1.20372,1.20372,1.20333,1.20368,1
2020-04-02 11:55:00,1.20376,1.20376,1.20253,1.20297,0
2020-04-02 12:00:00,1.20297,1.20421,1.20297,1.2035,1
2020-04-02 12:05:00,1.2035,1.20381,1.20302,1.20313,1
2020-04-02 12:10:00,1.20319,1.20401,1.20319,1.20422,1
2020-04-02 12:15:00,1.20426,1.20426,1.20362,1.20392,1
2020-04-02 12:20:00,1.20394,1.20416,1.20375,1.20387,1
2020-04-02 12:25:00,1.20387,1.20387,1.20324,1.20353,0
2020-04-02 12:30:00,1.20353,1.20462,1.20353,1.20458,1
2020-04-02 12:35:00,1.20458,1.20458,1.20425,1.20463,1
2020-04-02 12:40:00,1.20463,1.20501,1.20434,1.20496,1
2020-04-02 12:45:00,1.20496,1.20526,1.20475,1.20498,1
2020-04-02 12:50:00,1.20499,1.20499,1.20323,1.20363,0
2020-04-02 12:55:00,1.20368,1.20433,1.20341,1.20382,1
2020-04-02 13:00:00,1.20387,1.20426,1.20352,1.20419,1
2020-04-02 13:05:00,1.2042,1.20449,1.20403,1.20414,1
2020-04-02 13:10:00,1.20419,1.20477,1.20419,1.20473,1
2020-04-02 13:15:00,1.20471,1.20471,1.20425,1.20458,1
2020-04-02 13:20:00,1.20457,1.20457,1.20376,1.20402,0
2020-04-02 13:25:00,1.20398,1.20398,1.20336,1.20364,0
2020-04-02 13:30:00,1.20364,1.20364,1.20285,1.20292,0
2020-04-02 13:35:00,1.20293,1.20372,1.20293,1.20339,1
2020-04-02 13:40:00,1.20339,1.20375,1.20305,1.20366,1
2020-04-02 13:45:00,1.20364,1.20396,1.20341,1.20377,1
2020-04-02 13:50:00,1.20377,1.20437,1.20356,1.20388,1
2020-04-02 13:55:00,1.20395,1.20456,1.20378,1.20438,1
2020-04-02 14:00:00,1.20437,1.20511,1.20428,1.20506,1
2020-04-02 14:05:00,1.20506,1.20506,1.20442,1.20427,1
2020-04-02 14:10:00,1.20429,1.20478,1.20429,1.20468,0
2020-04-02 14:15:00,1.20468,1.20503,1.20458,1.20495,1
2020-04-02 14:20:00,1.20496,1.20622,1.20496,1.20559,1
2020-04-02 14:25:00,1.20558,1.20601,1.20535,1.20582,1
2020-04-02 14:30:00,1.20582,1.20674,1.20521,1.20664,0
2020-04-02 14:35:00,1.20664,1.20705,1.20637,1.20652,1
2020-04-02 14:40:00,1.20652,1.20655,1.20625,1.20719,0
2020-04-02 14:45:00,1.20718,1.20736,1.20685,1.20708,1
2020-04-02 14:50:00,1.20708,1.20739,1.20605,1.20604,0
2020-04-02 14:55:00,1.20606,1.20708,1.20606,1.20683,1
2020-04-02 15:00:00,1.20685,1.20706,1.20617,1.20623,1
2020-04-03 03:00:00,1.20623,1.20631,1.20516,1.20555,0
2020-04-03 03:05:00,1.20555,1.20629,1.20555,1.20586,1
2020-04-03 03:10:00,1.20589,1.20589,1.20428,1.20499,0
2020-04-03 03:15:00,1.20505,1.2053,1.20493,1.20473,1
2020-04-03 03:20:00,1.20474,1.20525,1.20474,1.20446,0
2020-04-03 03:25:00,1.20448,1.20505,1.20423,1.20451,0
2020-04-03 03:30:00,1.20451,1.20524,1.20399,1.20515,0
2020-04-03 03:35:00,1.20515,1.20515,1.20463,1.20471,1
2020-04-03 03:40:00,1.20471,1.20471,1.20461,1.205,0
2020-04-03 03:45:00,1.20503,1.20513,1.20462,1.20463,1
2020-04-03 03:50:00,1.20465,1.20561,1.20413,1.20528,0
2020-04-03 03:55:00,1.20528,1.206,1.20528,1.20571,1
2020-04-03 04:00:00,1.20571,1.20634,1.20559,1.20585,1
2020-04-03 04:05:00,1.20586,1.20586,1.20539,1.20568,0
2020-04-03 04:10:00,1.20566,1.20566,1.20476,1.20545,0
2020-04-03 04:15:00,1.20544,1.20559,1.20395,1.20418,0
2020-04-03 04:20:00,1.2042,1.20495,1.2042,1.2048,1
2020-04-03 04:25:00,1.20476,1.20486,1.20399,1.20418,0
2020-04-03 04:30:00,1.2042,1.2042,1.20368,1.20432,0
2020-04-03 04:35:00,1.2043,1.20453,1.2043,1.20425,1
2020-04-03 04:40:00,1.20426,1.20484,1.20426,1.20397,0
2020-04-03 04:45:00,1.204,1.204,1.2019,1.20287,0
2020-04-03 04:50:00,1.2029,1.20338,1.20121,1.20193,0
2020-04-03 04:55:00,1.20192,1.20275,1.20067,1.20077,0
2020-04-03 05:00:00,1.20077,1.20208,1.20022,1.20204,0
2020-04-03 05:05:00,1.20198,1.20198,1.20019,1.20021,0
2020-04-03 05:10:00,1.20021,1.2004,1.19859,1.19912,0
2020-04-03 05:15:00,1.19914,1.19955,1.19846,1.19859,0
2020-04-03 05:20:00,1.19861,1.19956,1.19816,1.19949,0
2020-04-03 05:25:00,1.19949,1.19949,1.19857,1.19941,1
2020-04-03 05:30:00,1.19941,1.19988,1.19941,1.20018,1
2020-04-03 05:35:00,1.20016,1.20016,1.19905,1.19907,0
2020-04-03 05:40:00,1.19907,1.19982,1.19907,1.19969,1
2020-04-03 05:45:00,1.19968,1.1998,1.19725,1.19732,0
2020-04-03 05:50:00,1.19732,1.19839,1.19732,1.19821,1
2020-04-03 05:55:00,1.1982,1.19879,1.1977,1.19814,1
2020-04-03 06:00:00,1.19819,1.19895,1.19798,1.19862,1
2020-04-03 06:05:00,1.19861,1.19929,1.19861,1.19876,1
2020-04-03 06:10:00,1.19876,1.19968,1.19876,1.19853,1
2020-04-03 06:15:00,1.19852,1.19924,1.19852,1.19852,0
2020-04-03 06:20:00,1.19855,1.19869,1.19756,1.19776,0
2020-04-03 06:25:00,1.19776,1.19838,1.19776,1.19743,1
2020-04-03 06:30:00,1.19747,1.19818,1.19718,1.1979,0
2020-04-03 06:35:00,1.1979,1.1979,1.19742,1.19747,1
2020-04-03 06:40:00,1.19745,1.19804,1.19745,1.19794,1
2020-04-03 06:45:00,1.19798,1.199,1.19798,1.19831,1
2020-04-03 06:50:00,1.19834,1.19877,1.19807,1.19808,1
2020-04-03 06:55:00,1.19808,1.19863,1.19808,1.19833,1
2020-04-03 07:00:00,1.19829,1.19896,1.19764,1.198,0
2020-04-03 07:05:00,1.19802,1.19836,1.19736,1.19836,0
2020-04-03 07:10:00,1.19842,1.19886,1.19842,1.199,1
2020-04-03 07:15:00,1.19899,1.19943,1.19838,1.19861,0
2020-04-03 07:20:00,1.19861,1.19935,1.19861,1.19951,1
2020-04-03 07:25:00,1.19951,1.1998,1.19905,1.19945,1
2020-04-03 07:30:00,1.19946,1.20084,1.19946,1.20051,1
2020-04-03 07:35:00,1.20051,1.20092,1.20046,1.2006,1
2020-04-03 07:40:00,1.20063,1.2009,1.20063,1.20107,1
2020-04-03 07:45:00,1.20108,1.20113,1.20082,1.20106,1
2020-04-03 07:50:00,1.20105,1.20193,1.20105,1.20141,1
2020-04-03 07:55:00,1.20141,1.20141,1.20082,1.20109,0
2020-04-03 08:00:00,1.20113,1.20113,1.20083,1.20085,1
2020-04-03 08:05:00,1.20086,1.20086,1.20035,1.20064,0
2020-04-03 08:10:00,1.20067,1.20077,1.20037,1.20038,1
2020-04-03 08:15:00,1.20033,1.20087,1.20033,1.20034,0
2020-04-03 08:20:00,1.20034,1.20034,1.19957,1.19978,0
2020-04-03 08:25:00,1.19978,1.20076,1.19978,1.20008,1
2020-04-03 08:30:00,1.20007,1.20046,1.19917,1.19994,0
2020-04-03 08:35:00,1.19993,1.19993,1.19803,1.20016,0
2020-04-03 08:40:00,1.20014,1.20045,1.19977,1.20014,1
2020-04-03 08:45:00,1.20012,1.20012,1.19809,1.19844,0
2020-04-03 08:50:00,1.19849,1.1995,1.19849,1.19895,1
2020-04-03 08:55:00,1.19892,1.19934,1.19863,1.19931,1
2020-04-03 09:00:00,1.19931,1.19999,1.1989,1.19974,1
2020-04-03 09:05:00,1.19975,1.19975,1.19917,1.1991,1
2020-04-03 09:10:00,1.1991,1.1991,1.19833,1.19858,0
2020-04-03 09:15:00,1.1986,1.19922,1.1986,1.19886,1
2020-04-03 09:20:00,1.19882,1.1991,1.19878,1.1991,1
2020-04-03 09:25:00,1.1991,1.1991,1.19822,1.19869,0
2020-04-03 09:30:00,1.19869,1.19923,1.19869,1.19932,1
2020-04-03 09:35:00,1.19932,1.20275,1.19932,1.20171,1
2020-04-03 09:40:00,1.20172,1.20172,1.20078,1.20078,1
2020-04-03 09:45:00,1.20079,1.20119,1.20021,1.20075,0
2020-04-03 09:50:00,1.20075,1.20075,1.20011,1.20051,0
2020-04-03 09:55:00,1.2005,1.20134,1.20016,1.20111,1
2020-04-03 10:00:00,1.20111,1.20111,1.19966,1.1999,0
2020-04-03 10:05:00,1.1999,1.1999,1.19878,1.19956,0
2020-04-03 10:10:00,1.19959,1.19959,1.19869,1.19851,0
2020-04-03 10:15:00,1.19858,1.19931,1.19858,1.19872,0
2020-04-03 10:20:00,1.19868,1.19891,1.19785,1.19825,0
2020-04-03 10:25:00,1.19824,1.19854,1.19792,1.19817,1
2020-04-03 10:30:00,1.19817,1.19878,1.19817,1.19885,1
2020-04-03 10:35:00,1.19885,1.19885,1.19821,1.19848,1
2020-04-03 10:40:00,1.19848,1.19919,1.19828,1.19912,1
2020-04-03 10:45:00,1.19913,1.19913,1.19623,1.19661,0
2020-04-03 10:50:00,1.19663,1.19786,1.19661,1.19746,1
2020-04-03 10:55:00,1.19743,1.1984,1.19743,1.19796,1
2020-04-03 11:00:00,1.19796,1.19857,1.19756,1.19866,1
2020-04-03 11:05:00,1.19867,1.19872,1.19801,1.19785,1
2020-04-03 11:10:00,1.19786,1.19786,1.19712,1.19739,0
2020-04-03 11:15:00,1.19738,1.19786,1.19727,1.19749,1
2020-04-03 11:20:00,1.19749,1.19757,1.19683,1.19687,0
2020-04-03 11:25:00,1.19685,1.19701,1.19629,1.19672,0
2020-04-03 11:30:00,1.1967,1.19803,1.1967,1.1974,1
2020-04-03 11:35:00,1.19741,1.19741,1.1958,1.19591,0
2020-04-03 11:40:00,1.19593,1.19632,1.19593,1.19619,1
2020-04-03 11:45:00,1.19624,1.19647,1.19545,1.1958,0
2020-04-03 11:50:00,1.1958,1.1958,1.19471,1.1951,0
2020-04-03 11:55:00,1.1951,1.19556,1.19487,1.19567,1
2020-04-03 12:00:00,1.19568,1.19599,1.19498,1.1952,1
2020-04-03 12:05:00,1.1952,1.19601,1.19477,1.19601,0
